record_type,source_provider_id,source_provider_name,source_provider_website,operator_id,operator_name,location_id,location_name,location_area,waterway,review_identity,review_rank,osm_url,latitude,longitude,source_url,source_kind,google_search_url,existing_website,official_location_name,booking_url,hire_type,evidence_url,phone,email,enrichment_status,notes,exclude
company_base,narrow-boat-hire,Narrow Boat Hire,https://www.narrow-boat-hire.co.uk/,,,base:whitchurch-marina,Whitchurch Marina,Shropshire,Llangollen,,,https://www.openstreetmap.org/way/513617357,52.96794695,-2.7092016228561473,https://www.narrow-boat-hire.co.uk/locations.html,official_base_page,https://www.google.com/search?q=Narrow+Boat+Hire+Whitchurch+Marina+boat+hire,,Whitchurch Marina,,,,,,needs_osm_match,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match.",
company_base,narrow-boat-hire,Narrow Boat Hire,https://www.narrow-boat-hire.co.uk/,,,base:worcester-marina,Worcester Marina,Worcestershire,Worcester and Birmingham,,,https://www.openstreetmap.org/way/297347764,52.1964865,-2.2164465479036215,https://www.narrow-boat-hire.co.uk/locations.html,official_base_page,https://www.google.com/search?q=Narrow+Boat+Hire+Worcester+Marina+boat+hire,,Worcester Marina,,,,,,needs_osm_match,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match.",
company_base,narrow-boat-hire,Narrow Boat Hire,https://www.narrow-boat-hire.co.uk/,,,base:wrenbury-marina,Wrenbury Marina,Cheshire,Llangollen,,,https://www.openstreetmap.org/way/1299179031,53.0285926,-2.6130412,https://www.narrow-boat-hire.co.uk/locations.html,official_base_page,https://www.google.com/search?q=Narrow+Boat+Hire+Wrenbury+Marina+boat+hire,,Wrenbury Marina,,,https://www.narrow-boat-hire.com/location-Wrenbury.html,,,needs_osm_match,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match.",
company_base,shire-cruisers,Shire Cruisers,https://www.shirecruisers.co.uk/,,,base:sowerby-bridge,Sowerby Bridge,West Yorkshire,Rochdale Canal,,,,53.709957,-1.903440,https://www.shirecruisers.co.uk/about/find-us-sowerby-bridge.php,official_base_page,https://www.google.com/search?q=Shire+Cruisers+Sowerby+Bridge+boat+hire,,Sowerby Bridge,,,https://www.shirecruisers.co.uk/about/find-us-sowerby-bridge.php,,,cross_provider_map_verified,"Official Shire Cruisers address: The Wharf, Sowerby Bridge HX6 2AG. Coordinate corroborated by the Drifters official canal map: https://www.drifters.co.uk/uk-canal-map/.",
company_base,shire-cruisers,Shire Cruisers,https://www.shirecruisers.co.uk/,,,base:barnoldswick,Lower Park Marina,Lancashire,Leeds and Liverpool Canal,,,,53.913162,-2.174942,https://www.shirecruisers.co.uk/about/find-us-barnoldswick.php,official_base_page,https://www.google.com/search?q=Shire+Cruisers+Lower+Park+Marina+boat+hire,,Lower Park Marina,,,https://www.shirecruisers.co.uk/about/find-us-barnoldswick.php,,,cross_provider_map_verified,"Official Shire Cruisers address: Lower Park Marina, Kelbrook Road, Barnoldswick BB18 5TB. Coordinate corroborated by the Drifters official canal map: https://www.drifters.co.uk/uk-canal-map/.",
company_base,marine-cruises,Marine Cruises,https://marinecruises.co.uk/,,,base:swanley-bridge-marina,Swanley Bridge Marina,Cheshire,Llangollen Canal,,,https://www.openstreetmap.org/way/164214746,53.0731203,-2.5747632,https://marinecruises.co.uk/swanley-bridge-marina.htm,official_base_page,https://www.google.com/search?q=Marine+Cruises+Swanley+Bridge+Marina+boat+hire,,Swanley Bridge Marina,,,,,,osm_verified,"Official base at Swanley Bridge Marina, Springe Lane, Swanley, Nantwich CW5 8NR; matched to the named OSM marina.",
company_base,marine-cruises,Marine Cruises,https://marinecruises.co.uk/,,,base:falkirk-marina,Falkirk Marina,Falkirk,Forth and Clyde Canal,,,,56.000301,-3.841953,https://marinecruises.co.uk/falkirk-marina.htm,official_base_page,https://www.google.com/search?q=Marine+Cruises+Falkirk+Marina+boat+hire,,Falkirk Marina,,,https://marinecruises.co.uk/narrowboat-holidays.htm,,,provider_map_verified,Official Marine Cruises page identifies its Falkirk base at the foot of the Falkirk Wheel; excluded because the routing artifact covers England.,true
company_base,chas-hardern-boats,Chas Hardern Boats,https://www.chashardern.co.uk/,,,base:beeston-castle-wharf,Beeston Castle Wharf,Cheshire,Shropshire Union Canal,,,,53.135,-2.671,https://www.chashardern.co.uk/contact-us.htm,official_base_page,https://www.google.com/search?q=Chas+Hardern+Boats+Beeston+Castle+Wharf+boat+hire,,Beeston Castle Wharf,,,https://canalplan.co.uk/place/fqkk,,,third_party_map_verified,"Official address: Beeston Castle Wharf, Beeston, Tarporley, Cheshire CW6 9NH. Coordinate from CanalPlan place FQKK for the named wharf.",
company_base,rose-narrowboats,Rose Narrowboats,https://www.rose-narrowboats.co.uk/,,,base:stretton-stop,Stretton Stop,Warwickshire,Oxford Canal,,,https://www.openstreetmap.org/way/169863880,52.4224899,-1.3555092,https://www.rose-narrowboats.co.uk/how-to-find-us.html,official_base_page,https://www.google.com/search?q=Rose+Narrowboats+Stretton+Stop+boat+hire,,Stretton Stop,,,,,,osm_verified,"Official base at Fosse Way, Stretton-under-Fosse CV23 0PU; matched to the named OSM Rose Boatyard.",
company_base,cambrian-cruisers,Cambrian Cruisers,https://www.cambriancruisers.co.uk/,,,base:ty-newydd-pencelli,"Ty Newydd, Pencelli",Powys,Monmouthshire and Brecon Canal,,,,51.9245689,-3.3283138,https://www.cambriancruisers.co.uk/contact,official_base_page,https://www.google.com/search?q=Cambrian+Cruisers+Ty+Newydd%2C+Pencelli+boat+hire,,"Ty Newydd, Pencelli",,,https://www.cambriancruisers.co.uk/contact,,,provider_map_verified,"Official contact-page map supplies the coordinate for the Ty Newydd, Pencelli LD3 7LJ hire base; excluded because the routing artifact covers England.",true
company_base,beacon-park-boats,Beacon Park Boats,https://beaconparkboats.com/,,,base:llangattock,Llangattock Wharf,Powys,Monmouthshire and Brecon Canal,,,,,,https://beaconparkboats.com/contact,official_base_page,https://www.google.com/search?q=Beacon+Park+Boats+Llangattock+Wharf+boat+hire,,Llangattock Wharf,,,https://beaconparkboats.com/contact,,,official_address_verified,"Official address: The Boathouse, Hillside Road, Llangattock, Crickhowell, Powys NP8 1EQ; excluded because the routing artifact covers England.",true
company_base,norbury-wharf,Norbury Wharf,https://www.norburywharfltd.co.uk/,,,base:norbury-junction,Norbury Wharf,Staffordshire,Shropshire Union Canal,,,https://www.openstreetmap.org/node/3700106874,52.8029796,-2.3074336,https://www.norburywharfltd.co.uk/contact-us/,official_base_page,https://www.google.com/search?q=Norbury+Wharf+Norbury+Wharf+boat+hire,,Norbury Wharf,,,,,,osm_verified,"Official address: The Wharf, Norbury Junction, Staffordshire ST20 0PN; coordinate is the named wharf-side OSM feature.",
company_base,starline-narrowboats,Starline Narrowboats,https://www.starlinenarrowboats.co.uk/,,,base:stourport-marina,Stourport Marina,Worcestershire,Staffordshire and Worcestershire Canal,,,https://www.openstreetmap.org/way/488452661,52.3265559,-2.2690314,https://www.starlinenarrowboats.co.uk/routes.html,official_base_page,https://www.google.com/search?q=Starline+Narrowboats+Stourport+Marina+boat+hire,,Stourport Marina,,,,,,osm_verified,"Official hire base at Stourport Marina, Engine Lane, Stourport-on-Severn DY13 9EP; matched to the named OSM marina.",
company_base,fox-narrowboats,Fox Narrowboats,https://www.foxboats.co.uk/,,,base:march-wharf,Fox's Marina / March Wharf,Cambridgeshire,Middle Level Navigations,,,,52.5553134298208,0.061396416448774305,https://www.foxboats.co.uk/contact-us/,official_base_page,https://www.google.com/search?q=Fox+Narrowboats+Fox%27s+Marina+%2F+March+Wharf+boat+hire,,Fox's Marina / March Wharf,,,https://www.foxboats.co.uk/contact-us/,,,cross_provider_map_verified,"Official address: 10 Marina Drive, March PE15 0AU. Coordinate corroborated by the Narrow Boat Hire detail map: https://www.narrow-boat-hire.co.uk/narrow-boat-hire-at-March.html.",
company_base,kate-boats,Kate Boats,https://www.kateboats.co.uk/,,,base:stockton-top-marina,Stockton Top Marina,Warwickshire,Grand Union Canal,,,https://www.openstreetmap.org/way/169250288,52.2827551,-1.3608859,https://www.kateboats.co.uk/how-to-find-us/,official_base_page,https://www.google.com/search?q=Kate+Boats+Stockton+Top+Marina+boat+hire,,Stockton Top Marina,,,,,,osm_verified,"Official current departure base at Stockton Top Marina, Rugby Road, Stockton CV47 8HN; matched to the named OSM marina.",
company_base,college-cruisers,College Cruisers,https://www.collegecruisers.com/,,,base:combe-road-wharf,Combe Road Wharf,Oxfordshire,Oxford Canal,,,https://www.openstreetmap.org/way/1302283620,51.7581917,-1.2703537,https://www.collegecruisers.com/boat-yard-services/,official_base_page,https://www.google.com/search?q=College+Cruisers+Combe+Road+Wharf+boat+hire,,Combe Road Wharf,,,,,,osm_verified,"Official Oxford hire wharf at Combe Road Wharf, Oxford OX2 6BL; matched to the named OSM College Cruisers site.",
company_base,oxfordshire-narrowboats,Oxfordshire Narrowboats,https://www.oxfordshire-narrowboats.co.uk/,,,base:lower-heyford,Heyford Wharf,Oxfordshire,Oxford Canal,,,https://www.openstreetmap.org/way/135268694,51.9187513,-1.2984992,https://www.oxfordshire-narrowboats.co.uk/new-page,official_base_page,https://www.google.com/search?q=Oxfordshire+Narrowboats+Heyford+Wharf+boat+hire,,Heyford Wharf,,,,,,osm_verified,"Official base at Heyford Wharf, Station Road, Lower Heyford OX25 5PD; matched to the named OSM wharf.",
company_base,oxfordshire-narrowboats,Oxfordshire Narrowboats,https://www.oxfordshire-narrowboats.co.uk/,,,base:bradford-on-avon,Bradford Wharf,Wiltshire,Kennet and Avon Canal,,,,51.3411477,-2.2524255,https://www.oxfordshire-narrowboats.co.uk/new-page,official_base_page,https://www.google.com/search?q=Oxfordshire+Narrowboats+Bradford+Wharf+boat+hire,,Bradford Wharf,,,"https://www.google.com/maps/place/39+Frome+Rd,+Bradford-on-Avon+BA15+2EA,+UK/@51.3411477,-2.2524255,17z",,,human_location_verified,"Official base address: Bradford Wharf, Frome Road, Bradford-on-Avon BA15 2EA. Google Place coordinate identifies the same street address.",
company_base,white-horse-boats,White Horse Boats,https://whitehorsenarrowboats.co.uk/,,,base:devizes-wharf,Devizes Wharf,Wiltshire,Kennet and Avon Canal,,,https://www.openstreetmap.org/way/316291263,51.3553014,-1.9953834,https://whitehorsenarrowboats.co.uk/contact,official_base_page,https://www.google.com/search?q=White+Horse+Boats+Devizes+Wharf+boat+hire,,Devizes Wharf,,,,,,osm_verified,Official site says boats operate from Devizes Wharf SN10 1EB next to the Wharf Theatre; coordinate is the named OSM theatre feature.,
company_base,foxhangers,Foxhangers Canal Holidays,https://www.foxhangers.co.uk/,,,base:lower-foxhangers,Foxhangers Wharf,Wiltshire,Kennet and Avon Canal,,,https://www.openstreetmap.org/way/518902141,51.3537852,-2.0512676,https://www.foxhangers.co.uk/contact-2/,official_base_page,https://www.google.com/search?q=Foxhangers+Canal+Holidays+Foxhangers+Wharf+boat+hire,,Foxhangers Wharf,,,,,,osm_verified,"Official base at Lower Foxhangers Farm, near Rowde, Devizes SN10 1SS; matched to the named OSM Foxhangers Hire Base.",
company_base,wyvern-shipping,The Wyvern Shipping Co,https://www.canalholidays.co.uk/,,,base:leighton-buzzard,Leighton Buzzard,Bedfordshire,Grand Union Canal,,,https://www.openstreetmap.org/way/615463055,51.922869,-0.667910,https://www.canalholidays.co.uk/contact-us/,official_base_page,https://www.google.com/search?q=The+Wyvern+Shipping+Co+Leighton+Buzzard+boat+hire,,Leighton Buzzard,,,,,,provider_map_verified,"Official address: Rothschild Road, Linslade, Leighton Buzzard LU7 2TF. Coordinate comes from the official contact-page Google Maps link and matches the named OSM business.",
company_base,honeystreet-boats,Honeystreet Boats,https://www.honeystreetboats.co.uk/,,,base:honeystreet-mill,Honeystreet Mill,Wiltshire,Kennet and Avon Canal,,,https://www.openstreetmap.org/way/924954246,51.3535269,-1.8534747,https://www.honeystreetboats.co.uk/about-us/,official_base_page,https://www.google.com/search?q=Honeystreet+Boats+Honeystreet+Mill+boat+hire,,Honeystreet Mill,,,,,,osm_verified,"Official site says boats operate from Honeystreet Mill, Honeystreet Village SN9 5PS; coordinate is the named OSM mill-site building.",
company_base,chesterfield-canal-boat-company,Chesterfield Canal Boat Company,https://www.chesterfieldcanalboat.co.uk/,,,base:west-stockwith-basin,West Stockwith Basin,Nottinghamshire,Chesterfield Canal,chesterfield-canal-boat-company/west-stockwith-basin,,,53.44299841967885,-0.8191359043121338,https://www.chesterfieldcanalboat.co.uk/location,official_location_page,https://www.google.com/search?q=Chesterfield+Canal+Boat+Company+West+Stockwith+Basin+boat+hire,,West Stockwith Basin,,,https://www.chesterfieldcanalboat.co.uk/location,07903 093746 / 07429 266648,info@chesterfieldcanalboat.co.uk,provider_map_verified,Official location page names West Stockwith Canal Basin as the home base and supplies the embedded map coordinate.,
company_base,duck-island-boat-company,Duck Island Boat Company,https://www.lancastercanalboathire.com/,,,base:garstang-marina,Garstang Marina,Lancashire,Lancaster Canal,duck-island-boat-company/garstang-marina,,https://www.openstreetmap.org/way/174419789,53.9054131,-2.7914219,https://www.lancastercanalboathire.com/contact/,official_contact_page,https://www.google.com/search?q=Duck+Island+Boat+Company+Garstang+Marina+boat+hire,,Garstang Marina,,,https://www.lancastercanalboathire.com/contact/,07925 236621,duckislandboats@yahoo.co.uk,osm_verified,"Official contact page gives Garstang Marina, Nateby Crossing Lane, Garstang PR3 0JJ; matched to the named OSM marina.",
company_base,crabtree-narrowboat-hire,Crabtree Narrowboat Hire,https://www.crabtreenarrowboathire.com/,,,base:the-flower-bowl-marina,The Flower Bowl Marina,Lancashire,Lancaster Canal,crabtree-narrowboat-hire/the-flower-bowl-marina,,https://www.openstreetmap.org/way/177966829,53.8612846,-2.7474853,https://www.crabtreenarrowboathire.com/,official_base_page,https://www.google.com/search?q=Crabtree+Narrowboat+Hire+The+Flower+Bowl+Marina+boat+hire,,The Flower Bowl Marina,,,https://www.crabtreenarrowboathire.com/,07572 664949 / 01995 676209,,osm_verified,Official home page names The Flower Bowl Marina as the base; matched to the same site still named Barton Grange Marina in OSM.,
company_base,uk-canal-boating,UK Canal Boating,https://ukcanalboating.com/,,,base:aldermaston-wharf,Aldermaston Wharf,Berkshire,Kennet and Avon Canal,uk-canal-boating-map/aldermaston-wharf,,,51.4009381,-1.13438445,https://ukcanalboating.com/Aldermaston-location.html,official_location_page,https://www.google.com/search?q=UK+Canal+Boating+Aldermaston+Wharf+boat+hire,,Aldermaston Wharf,,,https://ukcanalboating.com/locations-map.html,01395 443363,bookings@ukcanalboating.com,provider_map_verified,Official UK Canal Boating locations page and embedded locations map both list Aldermaston Wharf; the detail page supplies the base address.,
company_base,uk-canal-boating,UK Canal Boating,https://ukcanalboating.com/,,,base:alvechurch-marina,Alvechurch Marina,Worcestershire,Worcester and Birmingham Canal,uk-canal-boating-map/alvechurch-marina,,https://www.openstreetmap.org/node/949650134,52.3472996,-1.969389,https://ukcanalboating.com/Alvechurch-location.html,official_location_page,https://www.google.com/search?q=UK+Canal+Boating+Alvechurch+Marina+boat+hire,,Alvechurch Marina,,,https://ukcanalboating.com/locations-map.html,01395 443363,bookings@ukcanalboating.com,osm_verified,Official UK Canal Boating locations page and embedded locations map both list Alvechurch Marina; the detail page supplies the base address.,
company_base,uk-canal-boating,UK Canal Boating,https://ukcanalboating.com/,,,base:anderton-marina,Anderton Marina,Cheshire,Trent and Mersey Canal,uk-canal-boating-map/anderton-marina,,https://www.openstreetmap.org/relation/16097687,53.2771838,-2.5254936,https://ukcanalboating.com/Anderton-location.html,official_location_page,https://www.google.com/search?q=UK+Canal+Boating+Anderton+Marina+boat+hire,,Anderton Marina,,,https://ukcanalboating.com/locations-map.html,01395 443363,bookings@ukcanalboating.com,osm_verified,Official UK Canal Boating locations page and embedded locations map both list Anderton Marina; the detail page supplies the base address.,
company_base,uk-canal-boating,UK Canal Boating,https://ukcanalboating.com/,,,base:blackwater-meadow-marina,Blackwater Meadow Marina,Shropshire,Llangollen Canal,uk-canal-boating-map/blackwater-meadow-marina,,https://www.openstreetmap.org/way/1218084438,52.9028617,-2.8890211,https://ukcanalboating.com/Blackwater-location.html,official_location_page,https://www.google.com/search?q=UK+Canal+Boating+Blackwater+Meadow+Marina+boat+hire,,Blackwater Meadow Marina,,,https://ukcanalboating.com/locations-map.html,01395 443363,bookings@ukcanalboating.com,osm_verified,Official UK Canal Boating locations page and embedded locations map both list Blackwater Meadow Marina; the detail page supplies the base address.,
company_base,uk-canal-boating,UK Canal Boating,https://ukcanalboating.com/,,,base:falkirk-wharf,Falkirk Wharf,Stirlingshire,Forth and Clyde Canal,uk-canal-boating-map/falkirk-wharf,,,55.99924144999999,-3.8350832999999995,https://ukcanalboating.com/Falkirk-location.html,official_location_page,https://www.google.com/search?q=UK+Canal+Boating+Falkirk+Wharf+boat+hire,,Falkirk Wharf,,,https://ukcanalboating.com/locations-map.html,01395 443363,bookings@ukcanalboating.com,provider_map_verified,Official UK Canal Boating locations page and embedded locations map both list Falkirk Wharf; the detail page supplies the base address. Retained but excluded while the routing artifact covers England only.,true
company_base,uk-canal-boating,UK Canal Boating,https://ukcanalboating.com/,,,base:gailey-wharf,Gailey Wharf,Staffordshire,Shropshire Union Canal,uk-canal-boating-map/gailey-wharf,,https://www.openstreetmap.org/way/545655463,52.6897219,-2.1197877,https://ukcanalboating.com/Gailey-location.html,official_location_page,https://www.google.com/search?q=UK+Canal+Boating+Gailey+Wharf+boat+hire,,Gailey Wharf,,,https://ukcanalboating.com/locations-map.html,01395 443363,bookings@ukcanalboating.com,osm_verified,Official UK Canal Boating locations page and embedded locations map both list Gailey Wharf; the detail page supplies the base address.,
company_base,uk-canal-boating,UK Canal Boating,https://ukcanalboating.com/,,,base:gayton-marina,Gayton Marina,Northamptonshire,Grand Union Canal,uk-canal-boating-map/gayton-marina,,https://www.openstreetmap.org/way/1187583407,52.1920716,-0.9455441,https://ukcanalboating.com/Gayton-location.html,official_location_page,https://www.google.com/search?q=UK+Canal+Boating+Gayton+Marina+boat+hire,,Gayton Marina,,,https://ukcanalboating.com/locations-map.html,01395 443363,bookings@ukcanalboating.com,osm_verified,Official UK Canal Boating locations page and embedded locations map both list Gayton Marina; the detail page supplies the base address.,
company_base,uk-canal-boating,UK Canal Boating,https://ukcanalboating.com/,,,base:goytre-wharf,Goytre Wharf,Monmouthshire,Monmouthshire and Brecon Canal,uk-canal-boating-map/goytre-wharf,,,51.7529555,-3.0034111500000003,https://ukcanalboating.com/Goytre-location.html,official_location_page,https://www.google.com/search?q=UK+Canal+Boating+Goytre+Wharf+boat+hire,,Goytre Wharf,,,https://ukcanalboating.com/locations-map.html,01395 443363,bookings@ukcanalboating.com,provider_map_verified,Official UK Canal Boating locations page and embedded locations map both list Goytre Wharf; the detail page supplies the base address. Retained but excluded while the routing artifact covers England only.,true
company_base,uk-canal-boating,UK Canal Boating,https://ukcanalboating.com/,,,base:hilperton-marina,Hilperton Marina,Wiltshire,Kennet and Avon Canal,uk-canal-boating-map/hilperton-marina,,https://www.openstreetmap.org/way/428517651,51.33815235,-2.203667717410713,https://ukcanalboating.com/Hilperton-location.html,official_location_page,https://www.google.com/search?q=UK+Canal+Boating+Hilperton+Marina+boat+hire,,Hilperton Marina,,,https://ukcanalboating.com/locations-map.html,01395 443363,bookings@ukcanalboating.com,osm_verified,Official UK Canal Boating locations page and embedded locations map both list Hilperton Marina; the detail page supplies the base address.,
company_base,uk-canal-boating,UK Canal Boating,https://ukcanalboating.com/,,,base:kings-orchard-marina,Kings Orchard Marina,Staffordshire,Coventry Canal,uk-canal-boating-map/kings-orchard-marina,,,52.69100303119615,-1.7814762490083236,https://ukcanalboating.com/Kings-location.html,official_location_page,https://www.google.com/search?q=UK+Canal+Boating+Kings+Orchard+Marina+boat+hire,,Kings Orchard Marina,,,https://ukcanalboating.com/locations-map.html,01395 443363,bookings@ukcanalboating.com,provider_map_verified,Official UK Canal Boating locations page and embedded locations map both list Kings Orchard Marina; the detail page supplies the base address.,
company_base,uk-canal-boating,UK Canal Boating,https://ukcanalboating.com/,,,base:march-marina,March Marina,Cambridgeshire,River Ouse,uk-canal-boating-map/march-marina,,,52.5553134298208,0.061396416448774305,https://ukcanalboating.com/March-location.html,official_location_page,https://www.google.com/search?q=UK+Canal+Boating+March+Marina+boat+hire,,March Marina,,,https://ukcanalboating.com/locations-map.html,01395 443363,bookings@ukcanalboating.com,provider_map_verified,Official UK Canal Boating locations page and embedded locations map both list March Marina; the detail page supplies the base address.,
company_base,uk-canal-boating,UK Canal Boating,https://ukcanalboating.com/,,,base:middlewich,Middlewich,Cheshire,Trent and Mersey Canal,uk-canal-boating-map/middlewich,,,53.190678580327294,-2.4452256912364954,https://ukcanalboating.com/Middlewich-location.html,official_location_page,https://www.google.com/search?q=UK+Canal+Boating+Middlewich+boat+hire,,Middlewich,,,https://ukcanalboating.com/locations-map.html,01395 443363,bookings@ukcanalboating.com,provider_map_verified,Official UK Canal Boating locations page and embedded locations map both list Middlewich; the detail page supplies the base address.,
company_base,uk-canal-boating,UK Canal Boating,https://ukcanalboating.com/,,,base:stone-marina,Stone Marina,Staffordshire,Trent and Mersey Canal,uk-canal-boating-map/stone-marina,,https://www.openstreetmap.org/way/216653584,52.90177865,-2.1490790490363394,https://ukcanalboating.com/Stone-location.html,official_location_page,https://www.google.com/search?q=UK+Canal+Boating+Stone+Marina+boat+hire,,Stone Marina,,,https://ukcanalboating.com/locations-map.html,01395 443363,bookings@ukcanalboating.com,osm_verified,Official UK Canal Boating locations page and embedded locations map both list Stone Marina; the detail page supplies the base address.,
company_base,uk-canal-boating,UK Canal Boating,https://ukcanalboating.com/,,,base:whitchurch-marina,Whitchurch Marina,Shropshire,Llangollen Canal,uk-canal-boating-map/whitchurch-marina,,https://www.openstreetmap.org/way/513617357,52.96794695,-2.7092016228561473,https://ukcanalboating.com/Whitchurch-location.html,official_location_page,https://www.google.com/search?q=UK+Canal+Boating+Whitchurch+Marina+boat+hire,,Whitchurch Marina,,,https://ukcanalboating.com/locations-map.html,01395 443363,bookings@ukcanalboating.com,osm_verified,Official UK Canal Boating locations page and embedded locations map both list Whitchurch Marina; the detail page supplies the base address.,
company_base,uk-canal-boating,UK Canal Boating,https://ukcanalboating.com/,,,base:worcester-marina,Worcester Marina,Worcestershire,Worcester and Birmingham Canal,uk-canal-boating-map/worcester-marina,,https://www.openstreetmap.org/way/297347764,52.1964865,-2.2164465479036215,https://ukcanalboating.com/Worcester-location.html,official_location_page,https://www.google.com/search?q=UK+Canal+Boating+Worcester+Marina+boat+hire,,Worcester Marina,,,https://ukcanalboating.com/locations-map.html,01395 443363,bookings@ukcanalboating.com,osm_verified,Official UK Canal Boating locations page and embedded locations map both list Worcester Marina; the detail page supplies the base address.,
company_base,uk-canal-boating,UK Canal Boating,https://ukcanalboating.com/,,,base:wrenbury-mill,Wrenbury Mill,Cheshire,Llangollen Canal,uk-canal-boating-map/wrenbury-mill,,https://www.openstreetmap.org/way/40267524,53.0283476,-2.6131254,https://ukcanalboating.com/Wrenbury-location.html,official_location_page,https://www.google.com/search?q=UK+Canal+Boating+Wrenbury+Mill+boat+hire,,Wrenbury Mill,,,https://ukcanalboating.com/locations-map.html,01395 443363,bookings@ukcanalboating.com,osm_verified,Official UK Canal Boating locations page and embedded locations map both list Wrenbury Mill; the detail page supplies the base address.,
review_positive,boat-hire-review,Boat-hire review,,,,node/6772539319/marina,Richardsons Boating Holidays,,,node/6772539319/marina,1,https://www.openstreetmap.org/node/6772539319,52.7663097,1.5188156,https://www.openstreetmap.org/node/6772539319,review_json,https://www.google.com/search?q=Richardsons+Boating+Holidays,,,,,,,,identified_positive,Human-reviewed vacation_hire; identify the operating company and set operator_id when ownership is confirmed.,
review_positive,boat-hire-review,Boat-hire review,,,,node/949650134/marina,Alvechurch Marina,"Alvechurch, B48 7SQ",,node/949650134/marina,273,https://www.openstreetmap.org/node/949650134,52.3472996,-1.969389,https://www.openstreetmap.org/node/949650134,review_json,https://www.google.com/search?q=Alvechurch+Marina,https://alvechurchmarina.com/,,,,,,,identified_positive,Human-reviewed vacation_hire; identify the operating company and set operator_id when ownership is confirmed.,
review_positive,boat-hire-review,Boat-hire review,,,,node/961885968/landmark,Wherry Hathor,,,node/961885968/landmark,9,https://www.openstreetmap.org/node/961885968,52.7176847,1.5076401,https://www.openstreetmap.org/node/961885968,review_json,https://www.google.com/search?q=Wherry+Hathor,https://www.wherryyachtcharter.org,,,,,,,identified_positive,Human-reviewed vacation_hire; identify the operating company and set operator_id when ownership is confirmed.,
review_positive,boat-hire-review,Boat-hire review,,,,way/1302283620/marina,College Cruisers,,,way/1302283620/marina,8,https://www.openstreetmap.org/way/1302283620,51.75817465,-1.270494512230003,https://www.openstreetmap.org/way/1302283620,review_json,https://www.google.com/search?q=College+Cruisers,https://www.collegecruisers.com/,,,,,,,identified_positive,Human-reviewed vacation_hire; identify the operating company and set operator_id when ownership is confirmed.,
review_positive,boat-hire-review,Boat-hire review,,,,way/216653584/marina,Canal Cruising Company,ST15 8QN,,way/216653584/marina,2,https://www.openstreetmap.org/way/216653584,52.90177865,-2.1490790490363394,https://www.openstreetmap.org/way/216653584,review_json,https://www.google.com/search?q=Canal+Cruising+Company,https://www.canalcruising.co.uk/,,,,,,,identified_positive,Human-reviewed vacation_hire; identify the operating company and set operator_id when ownership is confirmed.,
review_positive,boat-hire-review,Boat-hire review,,,,way/297347764/marina,Worcester Marina,,,way/297347764/marina,510,https://www.openstreetmap.org/way/297347764,52.196486500000006,-2.2164465479036215,https://www.openstreetmap.org/way/297347764,review_json,https://www.google.com/search?q=Worcester+Marina,https://www.worcestermarina.com/,,,,,,,identified_positive,Human-reviewed vacation_hire; identify the operating company and set operator_id when ownership is confirmed.,
review_positive,boat-hire-review,Boat-hire review,,,,way/428517651/marina,Hilperton Marina,,,way/428517651/marina,536,https://www.openstreetmap.org/way/428517651,51.33815235,-2.203667717410713,https://www.openstreetmap.org/way/428517651,review_json,https://www.google.com/search?q=Hilperton+Marina,https://www.hilpertonmarina.com/,,,,,,,identified_positive,Human-reviewed vacation_hire; identify the operating company and set operator_id when ownership is confirmed.,
review_positive,boat-hire-review,Boat-hire review,,,,way/513617357/marina,Whitchurch Marina,"Whitchurch, SY13 3AA",,way/513617357/marina,555,https://www.openstreetmap.org/way/513617357,52.96794695,-2.7092016228561473,https://www.openstreetmap.org/way/513617357,review_json,https://www.google.com/search?q=Whitchurch+Marina,https://www.abcboathire.com/our-locations/whitchurch-marina,,,,,,,identified_positive,Human-reviewed vacation_hire; identify the operating company and set operator_id when ownership is confirmed.,
review_positive,boat-hire-review,Boat-hire review,,,,way/537924789/marina,Heritage Marina,,,way/537924789/marina,58,https://www.openstreetmap.org/way/537924789,53.11616925,-2.2395183512140937,https://www.openstreetmap.org/way/537924789,review_json,https://www.google.com/search?q=Heritage+Marina,https://heritagenarrowboats.co.uk/,,,,,,,identified_positive,Human-reviewed vacation_hire; identify the operating company and set operator_id when ownership is confirmed.,
review_positive,boat-hire-review,Boat-hire review,,,,way/849750407/marina,Kris Cruisers,,,way/849750407/marina,7,https://www.openstreetmap.org/way/849750407,51.4818899,-0.5818921627933489,https://www.openstreetmap.org/way/849750407,review_json,https://www.google.com/search?q=Kris+Cruisers,,,,,,,,identified_positive,Human-reviewed vacation_hire; identify the operating company and set operator_id when ownership is confirmed.,
review_positive,boat-hire-review,Boat-hire review,,,,way/944433682/marina,Bridge Boatyard,"Ely, CB7 4DY",,way/944433682/marina,14,https://www.openstreetmap.org/way/944433682,52.3914126,0.26823237255035304,https://www.openstreetmap.org/way/944433682,review_json,https://www.google.com/search?q=Bridge+Boatyard,https://www.bridgeboatyard.com/,,,,,,,identified_positive,Human-reviewed vacation_hire; identify the operating company and set operator_id when ownership is confirmed.,
